date,interest,isPartial
2006-10-04,6.4799999999999995,False
2006-10-05,18.48,False
2006-10-06,8.4,False
2006-10-07,13.44,False
2006-10-08,13.2,False
2006-10-09,17.28,False
2006-10-10,20.16,False
2006-10-11,14.16,False
2006-10-12,24.0,False
2006-10-13,23.759999999999998,False
2006-10-14,11.52,False
2006-10-15,11.04,False
2006-10-16,19.919999999999998,False
2006-10-17,22.32,False
2006-10-18,18.96,False
2006-10-19,15.36,False
2006-10-20,10.799999999999999,False
2006-10-21,3.84,False
2006-10-22,14.399999999999999,False
2006-10-23,12.48,False
2006-10-24,18.96,False
2006-10-25,12.48,False
2006-10-26,11.52,False
2006-10-27,9.6,False
2006-10-28,9.12,False
2006-10-29,12.24,False
2006-10-30,13.44,False
2006-10-31,10.08,False
2006-11-01,21.0,False
2006-11-02,20.0,False
2006-11-03,11.25,False
2006-11-04,3.75,False
2006-11-05,12.5,False
2006-11-06,18.75,False
2006-11-07,17.25,False
2006-11-08,18.75,False
2006-11-09,18.0,False
2006-11-10,8.25,False
2006-11-11,12.5,False
2006-11-12,7.0,False
2006-11-13,15.75,False
2006-11-14,11.0,False
2006-11-15,25.0,False
2006-11-16,12.75,False
2006-11-17,10.5,False
2006-11-18,12.75,False
2006-11-19,14.0,False
2006-11-20,14.75,False
2006-11-21,6.25,False
2006-11-22,6.25,False
2006-11-23,9.75,False
2006-11-24,8.75,False
2006-11-25,21.75,False
2006-11-26,5.25,False
2006-11-27,16.75,False
2006-11-28,16.75,False
2006-11-29,9.75,False
2006-11-30,19.75,False
2006-12-01,18.200000000000003,False
2006-12-02,14.840000000000002,False
2006-12-03,3.6400000000000006,False
2006-12-04,21.28,False
2006-12-05,28.000000000000004,False
2006-12-06,18.200000000000003,False
2006-12-07,19.6,False
2006-12-08,25.76,False
2006-12-09,9.520000000000001,False
2006-12-10,10.920000000000002,False
2006-12-11,16.520000000000003,False
2006-12-12,7.5600000000000005,False
2006-12-13,22.96,False
2006-12-14,10.64,False
2006-12-15,18.48,False
2006-12-16,5.6000000000000005,False
2006-12-17,5.6000000000000005,False
2006-12-18,13.160000000000002,False
2006-12-19,18.76,False
2006-12-20,8.120000000000001,False
2006-12-21,10.080000000000002,False
2006-12-22,17.360000000000003,False
2006-12-23,8.120000000000001,False
2006-12-24,9.24,False
2006-12-25,11.760000000000002,False
2006-12-26,12.32,False
2006-12-27,24.360000000000003,False
2006-12-28,16.8,False
2006-12-29,19.6,False
2006-12-30,15.680000000000001,False
2006-12-31,15.400000000000002,False
2007-01-01,17.11,False
2007-01-02,24.939999999999998,False
2007-01-03,24.939999999999998,False
2007-01-04,14.499999999999998,False
2007-01-05,28.709999999999997,False
2007-01-06,17.689999999999998,False
2007-01-07,25.229999999999997,False
2007-01-08,28.709999999999997,False
2007-01-09,25.52,False
2007-01-10,15.079999999999998,False
2007-01-11,23.2,False
2007-01-12,18.849999999999998,False
2007-01-13,11.6,False
2007-01-14,18.849999999999998,False
2007-01-15,17.4,False
2007-01-16,13.34,False
2007-01-17,21.169999999999998,False
2007-01-18,17.4,False
2007-01-19,15.659999999999998,False
2007-01-20,13.049999999999999,False
2007-01-21,14.499999999999998,False
2007-01-22,13.049999999999999,False
2007-01-23,17.98,False
2007-01-24,28.999999999999996,False
2007-01-25,21.459999999999997,False
2007-01-26,28.709999999999997,False
2007-01-27,11.309999999999999,False
2007-01-28,7.249999999999999,False
2007-01-29,16.82,False
2007-01-30,23.2,False
2007-01-31,8.99,False
2007-02-01,18.72,False
2007-02-02,12.22,False
2007-02-03,4.94,False
2007-02-04,8.06,False
2007-02-05,19.240000000000002,False
2007-02-06,15.860000000000001,False
2007-02-07,21.580000000000002,False
2007-02-08,20.54,False
2007-02-09,12.22,False
2007-02-10,6.5,False
2007-02-11,12.48,False
2007-02-12,12.22,False
2007-02-13,13.26,False
2007-02-14,13.780000000000001,False
2007-02-15,14.040000000000001,False
2007-02-16,9.88,False
2007-02-17,6.76,False
2007-02-18,8.32,False
2007-02-19,16.900000000000002,False
2007-02-20,16.64,False
2007-02-21,11.700000000000001,False
2007-02-22,22.1,False
2007-02-23,18.2,False
2007-02-24,6.24,False
2007-02-25,15.34,False
2007-02-26,14.3,False
2007-02-27,26.0,False
2007-02-28,19.76,False
2007-03-01,15.899999999999999,False
2007-03-02,28.5,False
2007-03-03,19.8,False
2007-03-04,15.299999999999999,False
2007-03-05,23.099999999999998,False
2007-03-06,27.9,False
2007-03-07,24.9,False
2007-03-08,25.8,False
2007-03-09,26.7,False
2007-03-10,11.1,False
2007-03-11,26.4,False
2007-03-12,20.099999999999998,False
2007-03-13,28.2,False
2007-03-14,30.0,False
2007-03-15,24.0,False
2007-03-16,20.099999999999998,False
2007-03-17,17.7,False
2007-03-18,21.599999999999998,False
2007-03-19,18.599999999999998,False
2007-03-20,21.0,False
2007-03-21,26.4,False
2007-03-22,25.2,False
2007-03-23,24.599999999999998,False
2007-03-24,12.9,False
2007-03-25,17.4,False
2007-03-26,18.0,False
2007-03-27,21.599999999999998,False
2007-03-28,21.9,False
2007-03-29,29.7,False
2007-03-30,16.8,False
2007-03-31,18.0,False
2007-04-01,9.24,False
2007-04-02,13.160000000000002,False
2007-04-03,18.200000000000003,False
2007-04-04,21.28,False
2007-04-05,21.28,False
2007-04-06,19.6,False
2007-04-07,15.680000000000001,False
2007-04-08,14.280000000000001,False
2007-04-09,11.48,False
2007-04-10,17.64,False
2007-04-11,16.240000000000002,False
2007-04-12,26.6,False
2007-04-13,24.360000000000003,False
2007-04-14,11.200000000000001,False
2007-04-15,16.240000000000002,False
2007-04-16,21.000000000000004,False
2007-04-17,13.440000000000001,False
2007-04-18,18.48,False
2007-04-19,17.92,False
2007-04-20,20.160000000000004,False
2007-04-21,16.520000000000003,False
2007-04-22,21.000000000000004,False
2007-04-23,17.080000000000002,False
2007-04-24,28.000000000000004,False
2007-04-25,17.64,False
2007-04-26,21.28,False
2007-04-27,16.240000000000002,False
2007-04-28,9.24,False
2007-04-29,7.280000000000001,False
2007-04-30,17.080000000000002,False
2007-05-01,12.48,False
2007-05-02,24.0,False
2007-05-03,14.16,False
2007-05-04,18.96,False
2007-05-05,12.24,False
2007-05-06,8.4,False
2007-05-07,17.759999999999998,False
2007-05-08,10.799999999999999,False
2007-05-09,17.52,False
2007-05-10,12.959999999999999,False
2007-05-11,19.2,False
2007-05-12,11.28,False
2007-05-13,7.4399999999999995,False
2007-05-14,12.48,False
2007-05-15,12.48,False
2007-05-16,10.08,False
2007-05-17,8.879999999999999,False
2007-05-18,6.4799999999999995,False
2007-05-19,7.4399999999999995,False
2007-05-20,3.5999999999999996,False
2007-05-21,10.799999999999999,False
2007-05-22,10.799999999999999,False
2007-05-23,14.16,False
2007-05-24,8.64,False
2007-05-25,10.32,False
2007-05-26,10.08,False
2007-05-27,7.4399999999999995,False
2007-05-28,3.5999999999999996,False
2007-05-29,13.92,False
2007-05-30,13.2,False
2007-05-31,21.119999999999997,False
2007-06-01,10.66,False
2007-06-02,17.68,False
2007-06-03,7.0200000000000005,False
2007-06-04,16.38,False
2007-06-05,14.040000000000001,False
2007-06-06,14.56,False
2007-06-07,26.0,False
2007-06-08,24.18,False
2007-06-09,21.84,False
2007-06-10,10.66,False
2007-06-11,24.18,False
2007-06-12,7.0200000000000005,False
2007-06-13,16.900000000000002,False
2007-06-14,24.44,False
2007-06-15,18.46,False
2007-06-16,7.54,False
2007-06-17,11.18,False
2007-06-18,9.88,False
2007-06-19,17.68,False
2007-06-20,15.08,False
2007-06-21,20.28,False
2007-06-22,7.800000000000001,False
2007-06-23,21.580000000000002,False
2007-06-24,3.64,False
2007-06-25,14.040000000000001,False
2007-06-26,14.040000000000001,False
2007-06-27,21.580000000000002,False
2007-06-28,14.82,False
2007-06-29,5.46,False
2007-06-30,14.56,False
2007-07-01,11.200000000000001,False
2007-07-02,13.440000000000001,False
2007-07-03,7.5600000000000005,False
2007-07-04,4.760000000000001,False
2007-07-05,9.520000000000001,False
2007-07-06,14.840000000000002,False
2007-07-07,13.440000000000001,False
2007-07-08,8.96,False
2007-07-09,28.000000000000004,False
2007-07-10,25.480000000000004,False
2007-07-11,7.5600000000000005,False
2007-07-12,19.880000000000003,False
2007-07-13,5.040000000000001,False
2007-07-14,16.240000000000002,False
2007-07-15,9.24,False
2007-07-16,10.64,False
2007-07-17,10.64,False
2007-07-18,9.24,False
2007-07-19,12.600000000000001,False
2007-07-20,13.160000000000002,False
2007-07-21,2.24,False
2007-07-22,4.48,False
2007-07-23,10.360000000000001,False
2007-07-24,10.360000000000001,False
2007-07-25,9.24,False
2007-07-26,18.76,False
2007-07-27,3.3600000000000003,False
2007-07-28,13.72,False
2007-07-29,13.160000000000002,False
2007-07-30,22.12,False
2007-07-31,13.72,False
2007-08-01,21.12,False
2007-08-02,28.8,False
2007-08-03,17.28,False
2007-08-04,14.4,False
2007-08-05,19.2,False
2007-08-06,18.88,False
2007-08-07,9.28,False
2007-08-08,9.28,False
2007-08-09,12.48,False
2007-08-10,27.2,False
2007-08-11,11.52,False
2007-08-12,7.04,False
2007-08-13,23.36,False
2007-08-14,16.0,False
2007-08-15,19.84,False
2007-08-16,18.88,False
2007-08-17,32.0,False
2007-08-18,6.72,False
2007-08-19,2.24,False
2007-08-20,7.36,False
2007-08-21,13.44,False
2007-08-22,19.52,False
2007-08-23,18.56,False
2007-08-24,13.120000000000001,False
2007-08-25,17.92,False
2007-08-26,10.88,False
2007-08-27,20.8,False
2007-08-28,14.4,False
2007-08-29,8.64,False
2007-08-30,10.56,False
2007-08-31,19.2,False
2007-09-01,7.68,False
2007-09-02,7.68,False
2007-09-03,10.32,False
2007-09-04,12.0,False
2007-09-05,14.879999999999999,False
2007-09-06,12.48,False
2007-09-07,14.16,False
2007-09-08,9.84,False
2007-09-09,18.96,False
2007-09-10,10.08,False
2007-09-11,13.44,False
2007-09-12,14.639999999999999,False
2007-09-13,13.92,False
2007-09-14,24.0,False
2007-09-15,9.84,False
2007-09-16,9.6,False
2007-09-17,19.439999999999998,False
2007-09-18,9.12,False
2007-09-19,12.719999999999999,False
2007-09-20,11.28,False
2007-09-21,11.04,False
2007-09-22,13.44,False
2007-09-23,20.16,False
2007-09-24,14.16,False
2007-09-25,11.52,False
2007-09-26,16.56,False
2007-09-27,7.68,False
2007-09-28,12.719999999999999,False
2007-09-29,4.8,False
2007-09-30,10.32,False
2007-10-01,24.360000000000003,False
2007-10-02,17.080000000000002,False
2007-10-03,16.520000000000003,False
2007-10-04,13.72,False
2007-10-05,13.72,False
2007-10-06,14.000000000000002,False
2007-10-07,6.16,False
2007-10-08,18.76,False
2007-10-09,20.44,False
2007-10-10,23.240000000000002,False
2007-10-11,16.520000000000003,False
2007-10-12,15.96,False
2007-10-13,7.840000000000001,False
2007-10-14,16.240000000000002,False
2007-10-15,17.64,False
2007-10-16,18.48,False
2007-10-17,22.12,False
2007-10-18,16.8,False
2007-10-19,16.240000000000002,False
2007-10-20,10.080000000000002,False
2007-10-21,17.080000000000002,False
2007-10-22,15.400000000000002,False
2007-10-23,17.360000000000003,False
2007-10-24,26.880000000000003,False
2007-10-25,16.8,False
2007-10-26,10.360000000000001,False
2007-10-27,7.280000000000001,False
2007-10-28,9.520000000000001,False
2007-10-29,28.000000000000004,False
2007-10-30,10.360000000000001,False
2007-10-31,14.280000000000001,False
2007-11-01,20.88,False
2007-11-02,28.999999999999996,False
2007-11-03,5.22,False
2007-11-04,13.34,False
2007-11-05,17.4,False
2007-11-06,25.229999999999997,False
2007-11-07,25.229999999999997,False
2007-11-08,22.33,False
2007-11-09,16.24,False
2007-11-10,11.02,False
2007-11-11,10.729999999999999,False
2007-11-12,19.139999999999997,False
2007-11-13,17.4,False
2007-11-14,16.529999999999998,False
2007-11-15,12.469999999999999,False
2007-11-16,23.49,False
2007-11-17,15.95,False
2007-11-18,18.849999999999998,False
2007-11-19,19.72,False
2007-11-20,17.98,False
2007-11-21,13.34,False
2007-11-22,17.11,False
2007-11-23,15.95,False
2007-11-24,7.249999999999999,False
2007-11-25,8.12,False
2007-11-26,21.75,False
2007-11-27,22.619999999999997,False
2007-11-28,22.33,False
2007-11-29,20.009999999999998,False
2007-11-30,20.299999999999997,False
2007-12-01,10.260000000000002,False
2007-12-02,9.72,False
2007-12-03,14.31,False
2007-12-04,16.470000000000002,False
2007-12-05,14.040000000000001,False
2007-12-06,27.0,False
2007-12-07,8.64,False
2007-12-08,9.99,False
2007-12-09,12.690000000000001,False
2007-12-10,18.630000000000003,False
2007-12-11,8.64,False
2007-12-12,19.17,False
2007-12-13,15.120000000000001,False
2007-12-14,19.98,False
2007-12-15,7.290000000000001,False
2007-12-16,12.15,False
2007-12-17,22.950000000000003,False
2007-12-18,16.740000000000002,False
2007-12-19,13.23,False
2007-12-20,14.850000000000001,False
2007-12-21,12.690000000000001,False
2007-12-22,11.34,False
2007-12-23,10.260000000000002,False
2007-12-24,16.740000000000002,False
2007-12-25,8.91,False
2007-12-26,12.690000000000001,False
2007-12-27,10.530000000000001,False
2007-12-28,9.99,False
2007-12-29,10.8,False
2007-12-30,11.07,False
2007-12-31,10.8,False
2008-01-01,8.58,False
2008-01-02,20.67,False
2008-01-03,15.99,False
2008-01-04,17.94,False
2008-01-05,14.43,False
2008-01-06,12.48,False
2008-01-07,11.700000000000001,False
2008-01-08,17.55,False
2008-01-09,23.01,False
2008-01-10,15.21,False
2008-01-11,16.38,False
2008-01-12,10.530000000000001,False
2008-01-13,7.800000000000001,False
2008-01-14,17.16,False
2008-01-15,23.400000000000002,False
2008-01-16,19.11,False
2008-01-17,15.21,False
2008-01-18,27.3,False
2008-01-19,12.09,False
2008-01-20,8.19,False
2008-01-21,31.59,False
2008-01-22,39.0,False
2008-01-23,31.200000000000003,False
2008-01-24,23.79,False
2008-01-25,14.82,False
2008-01-26,8.58,False
2008-01-27,14.43,False
2008-01-28,20.28,False
2008-01-29,18.330000000000002,False
2008-01-30,17.94,False
2008-01-31,14.43,False
2008-02-01,19.72,False
2008-02-02,8.12,False
2008-02-03,10.149999999999999,False
2008-02-04,20.009999999999998,False
2008-02-05,26.68,False
2008-02-06,21.169999999999998,False
2008-02-07,20.59,False
2008-02-08,21.459999999999997,False
2008-02-09,17.11,False
2008-02-10,7.829999999999999,False
2008-02-11,27.259999999999998,False
2008-02-12,25.229999999999997,False
2008-02-13,28.999999999999996,False
2008-02-14,24.65,False
2008-02-15,17.98,False
2008-02-16,11.309999999999999,False
2008-02-17,16.529999999999998,False
2008-02-18,17.98,False
2008-02-19,19.139999999999997,False
2008-02-20,20.88,False
2008-02-21,21.169999999999998,False
2008-02-22,17.98,False
2008-02-23,14.209999999999999,False
2008-02-24,8.7,False
2008-02-25,20.59,False
2008-02-26,14.79,False
2008-02-27,14.499999999999998,False
2008-02-28,18.849999999999998,False
2008-02-29,20.009999999999998,False
2008-03-01,12.09,False
2008-03-02,10.54,False
2008-03-03,15.19,False
2008-03-04,14.26,False
2008-03-05,10.54,False
2008-03-06,12.4,False
2008-03-07,12.4,False
2008-03-08,11.16,False
2008-03-09,10.23,False
2008-03-10,12.4,False
2008-03-11,8.06,False
2008-03-12,12.4,False
2008-03-13,13.64,False
2008-03-14,15.81,False
2008-03-15,8.99,False
2008-03-16,9.61,False
2008-03-17,31.0,False
2008-03-18,16.74,False
2008-03-19,13.33,False
2008-03-20,14.879999999999999,False
2008-03-21,9.61,False
2008-03-22,4.96,False
2008-03-23,5.89,False
2008-03-24,12.4,False
2008-03-25,15.19,False
2008-03-26,8.06,False
2008-03-27,15.5,False
2008-03-28,12.4,False
2008-03-29,5.89,False
2008-03-30,6.51,False
2008-03-31,11.78,False
2008-04-01,17.01,False
2008-04-02,23.76,False
2008-04-03,16.470000000000002,False
2008-04-04,15.930000000000001,False
2008-04-05,12.420000000000002,False
2008-04-06,12.96,False
2008-04-07,17.55,False
2008-04-08,25.110000000000003,False
2008-04-09,17.01,False
2008-04-10,17.28,False
2008-04-11,21.6,False
2008-04-12,13.5,False
2008-04-13,19.71,False
2008-04-14,25.650000000000002,False
2008-04-15,18.36,False
2008-04-16,21.330000000000002,False
2008-04-17,14.850000000000001,False
2008-04-18,19.98,False
2008-04-19,10.260000000000002,False
2008-04-20,13.5,False
2008-04-21,25.110000000000003,False
2008-04-22,18.09,False
2008-04-23,11.34,False
2008-04-24,15.930000000000001,False
2008-04-25,27.0,False
2008-04-26,16.470000000000002,False
2008-04-27,18.09,False
2008-04-28,22.68,False
2008-04-29,17.55,False
2008-04-30,17.28,False
2008-05-01,18.86,False
2008-05-02,12.42,False
2008-05-03,13.34,False
2008-05-04,8.51,False
2008-05-05,14.950000000000001,False
2008-05-06,9.89,False
2008-05-07,14.72,False
2008-05-08,18.630000000000003,False
2008-05-09,16.79,False
2008-05-10,7.82,False
2008-05-11,8.74,False
2008-05-12,12.88,False
2008-05-13,14.950000000000001,False
2008-05-14,7.82,False
2008-05-15,15.41,False
2008-05-16,14.72,False
2008-05-17,10.120000000000001,False
2008-05-18,6.21,False
2008-05-19,20.01,False
2008-05-20,10.81,False
2008-05-21,23.0,False
2008-05-22,11.5,False
2008-05-23,15.64,False
2008-05-24,7.590000000000001,False
2008-05-25,3.68,False
2008-05-26,14.030000000000001,False
2008-05-27,12.190000000000001,False
2008-05-28,9.200000000000001,False
2008-05-29,11.73,False
2008-05-30,9.89,False
2008-05-31,6.44,False
2008-06-01,8.5,False
2008-06-02,15.25,False
2008-06-03,20.0,False
2008-06-04,18.0,False
2008-06-05,14.0,False
2008-06-06,10.75,False
2008-06-07,12.0,False
2008-06-08,7.5,False
2008-06-09,21.75,False
2008-06-10,15.5,False
2008-06-11,25.0,False
2008-06-12,10.25,False
2008-06-13,14.5,False
2008-06-14,14.5,False
2008-06-15,11.0,False
2008-06-16,16.0,False
2008-06-17,17.5,False
2008-06-18,14.0,False
2008-06-19,18.25,False
2008-06-20,16.25,False
2008-06-21,10.25,False
2008-06-22,6.75,False
2008-06-23,25.0,False
2008-06-24,18.0,False
2008-06-25,16.75,False
2008-06-26,24.25,False
2008-06-27,14.5,False
2008-06-28,11.5,False
2008-06-29,9.0,False
2008-06-30,21.5,False
2008-07-01,22.400000000000002,False
2008-07-02,17.28,False
2008-07-03,20.8,False
2008-07-04,13.44,False
2008-07-05,11.52,False
2008-07-06,5.44,False
2008-07-07,19.52,False
2008-07-08,29.76,False
2008-07-09,17.28,False
2008-07-10,32.0,False
2008-07-11,25.6,False
2008-07-12,21.76,False
2008-07-13,19.2,False
2008-07-14,24.64,False
2008-07-15,26.240000000000002,False
2008-07-16,30.72,False
2008-07-17,32.0,False
2008-07-18,24.32,False
2008-07-19,22.72,False
2008-07-20,19.2,False
2008-07-21,16.96,False
2008-07-22,26.240000000000002,False
2008-07-23,31.68,False
2008-07-24,24.64,False
2008-07-25,28.16,False
2008-07-26,14.08,False
2008-07-27,12.48,False
2008-07-28,20.48,False
2008-07-29,32.0,False
2008-07-30,16.64,False
2008-07-31,17.28,False
2008-08-01,16.8,False
2008-08-02,9.45,False
2008-08-03,8.19,False
2008-08-04,13.86,False
2008-08-05,12.389999999999999,False
2008-08-06,15.959999999999999,False
2008-08-07,21.0,False
2008-08-08,18.689999999999998,False
2008-08-09,10.5,False
2008-08-10,14.07,False
2008-08-11,18.689999999999998,False
2008-08-12,10.5,False
2008-08-13,10.08,False
2008-08-14,13.65,False
2008-08-15,19.95,False
2008-08-16,5.88,False
2008-08-17,16.169999999999998,False
2008-08-18,15.33,False
2008-08-19,14.49,False
2008-08-20,17.009999999999998,False
2008-08-21,12.389999999999999,False
2008-08-22,15.54,False
2008-08-23,9.03,False
2008-08-24,7.77,False
2008-08-25,20.37,False
2008-08-26,16.169999999999998,False
2008-08-27,18.689999999999998,False
2008-08-28,18.27,False
2008-08-29,20.16,False
2008-08-30,6.72,False
2008-08-31,7.56,False
2008-09-01,3.8499999999999996,False
2008-09-02,8.75,False
2008-09-03,6.3,False
2008-09-04,14.35,False
2008-09-05,8.399999999999999,False
2008-09-06,3.5,False
2008-09-07,3.5,False
2008-09-08,14.0,False
2008-09-09,7.699999999999999,False
2008-09-10,9.45,False
2008-09-11,15.399999999999999,False
2008-09-12,15.049999999999999,False
2008-09-13,3.5,False
2008-09-14,14.35,False
2008-09-15,32.55,False
2008-09-16,19.95,False
2008-09-17,22.049999999999997,False
2008-09-18,16.799999999999997,False
2008-09-19,35.0,False
2008-09-20,8.399999999999999,False
2008-09-21,12.95,False
2008-09-22,17.849999999999998,False
2008-09-23,7.699999999999999,False
2008-09-24,14.0,False
2008-09-25,14.0,False
2008-09-26,17.849999999999998,False
2008-09-27,2.4499999999999997,False
2008-09-28,8.049999999999999,False
2008-09-29,27.65,False
2008-09-30,25.9,False
2008-10-01,20.06,False
2008-10-02,24.779999999999998,False
2008-10-03,16.52,False
2008-10-04,14.75,False
2008-10-05,8.85,False
2008-10-06,34.22,False
2008-10-07,30.09,False
2008-10-08,35.989999999999995,False
2008-10-09,25.959999999999997,False
2008-10-10,59.0,False
2008-10-11,27.139999999999997,False
2008-10-12,15.93,False
2008-10-13,35.989999999999995,False
2008-10-14,29.5,False
2008-10-15,21.83,False
2008-10-16,38.35,False
2008-10-17,23.009999999999998,False
2008-10-18,17.7,False
2008-10-19,18.29,False
2008-10-20,21.83,False
2008-10-21,17.7,False
2008-10-22,28.91,False
2008-10-23,23.009999999999998,False
2008-10-24,30.09,False
2008-10-25,9.44,False
2008-10-26,17.11,False
2008-10-27,27.729999999999997,False
2008-10-28,24.779999999999998,False
2008-10-29,20.65,False
2008-10-30,21.83,False
2008-10-31,25.369999999999997,False
2008-11-01,16.4,False
2008-11-02,15.579999999999998,False
2008-11-03,18.04,False
2008-11-04,20.5,False
2008-11-05,23.779999999999998,False
2008-11-06,25.83,False
2008-11-07,37.72,False
2008-11-08,14.35,False
2008-11-09,4.51,False
2008-11-10,22.549999999999997,False
2008-11-11,24.599999999999998,False
2008-11-12,23.779999999999998,False
2008-11-13,27.88,False
2008-11-14,30.749999999999996,False
2008-11-15,11.069999999999999,False
2008-11-16,15.989999999999998,False
2008-11-17,31.569999999999997,False
2008-11-18,28.29,False
2008-11-19,27.47,False
2008-11-20,41.0,False
2008-11-21,36.9,False
2008-11-22,17.63,False
2008-11-23,15.17,False
2008-11-24,33.62,False
2008-11-25,27.47,False
2008-11-26,18.86,False
2008-11-27,12.709999999999999,False
2008-11-28,22.549999999999997,False
2008-11-29,6.97,False
2008-11-30,17.22,False
2008-12-01,21.08,False
2008-12-02,24.49,False
2008-12-03,31.0,False
2008-12-04,23.25,False
2008-12-05,26.04,False
2008-12-06,13.95,False
2008-12-07,15.5,False
2008-12-08,27.9,False
2008-12-09,23.56,False
2008-12-10,28.83,False
2008-12-11,23.56,False
2008-12-12,25.419999999999998,False
2008-12-13,13.02,False
2008-12-14,13.64,False
2008-12-15,21.39,False
2008-12-16,15.5,False
2008-12-17,21.7,False
2008-12-18,17.36,False
2008-12-19,20.77,False
2008-12-20,10.85,False
2008-12-21,13.64,False
2008-12-22,16.74,False
2008-12-23,14.879999999999999,False
2008-12-24,13.64,False
2008-12-25,7.4399999999999995,False
2008-12-26,17.05,False
2008-12-27,6.51,False
2008-12-28,12.709999999999999,False
2008-12-29,16.74,False
2008-12-30,18.6,False
2008-12-31,18.29,False
2009-01-01,16.0,False
2009-01-02,32.0,False
2009-01-03,14.08,False
2009-01-04,9.6,False
2009-01-05,24.96,False
2009-01-06,16.32,False
2009-01-07,23.04,False
2009-01-08,20.16,False
2009-01-09,20.48,False
2009-01-10,12.8,False
2009-01-11,15.68,False
2009-01-12,22.080000000000002,False
2009-01-13,25.28,False
2009-01-14,20.8,False
2009-01-15,20.48,False
2009-01-16,21.44,False
2009-01-17,11.200000000000001,False
2009-01-18,14.72,False
2009-01-19,13.76,False
2009-01-20,27.2,False
2009-01-21,21.12,False
2009-01-22,15.36,False
2009-01-23,20.48,False
2009-01-24,17.28,False
2009-01-25,16.0,False
2009-01-26,21.12,False
2009-01-27,15.68,False
2009-01-28,19.84,False
2009-01-29,18.240000000000002,False
2009-01-30,17.6,False
2009-01-31,14.72,False
2009-02-01,7.0,False
2009-02-02,17.15,False
2009-02-03,18.2,False
2009-02-04,19.95,False
2009-02-05,18.549999999999997,False
2009-02-06,19.599999999999998,False
2009-02-07,9.799999999999999,False
2009-02-08,9.45,False
2009-02-09,23.45,False
2009-02-10,20.65,False
2009-02-11,22.4,False
2009-02-12,17.15,False
2009-02-13,20.299999999999997,False
2009-02-14,10.149999999999999,False
2009-02-15,10.5,False
2009-02-16,17.5,False
2009-02-17,16.099999999999998,False
2009-02-18,23.45,False
2009-02-19,19.599999999999998,False
2009-02-20,20.299999999999997,False
2009-02-21,11.2,False
2009-02-22,17.15,False
2009-02-23,31.849999999999998,False
2009-02-24,35.0,False
2009-02-25,21.0,False
2009-02-26,19.95,False
2009-02-27,26.95,False
2009-02-28,11.549999999999999,False
2009-03-01,10.12,False
2009-03-02,44.0,False
2009-03-03,38.72,False
2009-03-04,22.44,False
2009-03-05,27.72,False
2009-03-06,34.32,False
2009-03-07,10.56,False
2009-03-08,23.32,False
2009-03-09,28.16,False
2009-03-10,25.080000000000002,False
2009-03-11,22.0,False
2009-03-12,34.32,False
2009-03-13,32.12,False
2009-03-14,15.4,False
2009-03-15,12.32,False
2009-03-16,22.88,False
2009-03-17,17.16,False
2009-03-18,16.72,False
2009-03-19,23.32,False
2009-03-20,14.08,False
2009-03-21,14.96,False
2009-03-22,8.8,False
2009-03-23,28.16,False
2009-03-24,25.080000000000002,False
2009-03-25,25.52,False
2009-03-26,30.36,False
2009-03-27,19.8,False
2009-03-28,16.72,False
2009-03-29,13.64,False
2009-03-30,26.4,False
2009-03-31,20.68,False
2009-04-01,18.700000000000003,False
2009-04-02,31.62,False
2009-04-03,31.96,False
2009-04-04,20.060000000000002,False
2009-04-05,15.98,False
2009-04-06,25.500000000000004,False
2009-04-07,28.900000000000002,False
2009-04-08,26.520000000000003,False
2009-04-09,30.6,False
2009-04-10,18.700000000000003,False
2009-04-11,10.88,False
2009-04-12,20.740000000000002,False
2009-04-13,21.42,False
2009-04-14,29.92,False
2009-04-15,27.880000000000003,False
2009-04-16,20.740000000000002,False
2009-04-17,27.880000000000003,False
2009-04-18,17.0,False
2009-04-19,13.600000000000001,False
2009-04-20,34.0,False
2009-04-21,27.880000000000003,False
2009-04-22,28.220000000000002,False
2009-04-23,26.180000000000003,False
2009-04-24,21.76,False
2009-04-25,9.520000000000001,False
2009-04-26,22.44,False
2009-04-27,24.82,False
2009-04-28,24.82,False
2009-04-29,22.44,False
2009-04-30,27.540000000000003,False
2009-05-01,14.79,False
2009-05-02,13.629999999999999,False
2009-05-03,14.79,False
2009-05-04,24.939999999999998,False
2009-05-05,17.689999999999998,False
2009-05-06,27.549999999999997,False
2009-05-07,21.75,False
2009-05-08,27.259999999999998,False
2009-05-09,13.34,False
2009-05-10,8.12,False
2009-05-11,24.36,False
2009-05-12,22.619999999999997,False
2009-05-13,28.709999999999997,False
2009-05-14,28.999999999999996,False
2009-05-15,19.43,False
2009-05-16,12.469999999999999,False
2009-05-17,15.37,False
2009-05-18,18.27,False
2009-05-19,25.229999999999997,False
2009-05-20,22.33,False
2009-05-21,22.33,False
2009-05-22,20.59,False
2009-05-23,11.6,False
2009-05-24,8.12,False
2009-05-25,9.86,False
2009-05-26,23.779999999999998,False
2009-05-27,26.099999999999998,False
2009-05-28,16.24,False
2009-05-29,24.36,False
2009-05-30,6.38,False
2009-05-31,16.24,False
2009-06-01,26.320000000000004,False
2009-06-02,28.000000000000004,False
2009-06-03,20.44,False
2009-06-04,21.28,False
2009-06-05,20.720000000000002,False
2009-06-06,8.120000000000001,False
2009-06-07,11.200000000000001,False
