Country,Year,Variable,Source,Value,Unit
SURINAME,2009,DRAFT ANIMALS,FAO,837.00,Head
SURINAME,2008,DRAFT ANIMALS,FAO,590.00,Head
SURINAME,2007,DRAFT ANIMALS,FAO,1022.00,Head
SURINAME,2006,DRAFT ANIMALS,FAO,552.00,Head
SURINAME,2005,DRAFT ANIMALS,FAO,415.00,Head
SURINAME,2004,DRAFT ANIMALS,FAO,258.00,Head
SURINAME,2003,DRAFT ANIMALS,FAO,315.00,Head
SURINAME,2002,DRAFT ANIMALS,FAO,365.00,Head
SURINAME,2001,DRAFT ANIMALS,FAO,396.00,Head
SURINAME,2000,DRAFT ANIMALS,FAO,425.00,Head
SURINAME,1999,DRAFT ANIMALS,FAO,648.00,Head
SURINAME,1998,DRAFT ANIMALS,FAO,540.00,Head
SURINAME,1997,DRAFT ANIMALS,FAO,735.00,Head
SURINAME,1996,DRAFT ANIMALS,FAO,670.00,Head
SURINAME,1995,DRAFT ANIMALS,FAO,722.00,Head
SURINAME,1994,DRAFT ANIMALS,FAO,710.00,Head
SURINAME,1993,DRAFT ANIMALS,FAO,786.00,Head
SURINAME,1992,DRAFT ANIMALS,FAO,525.00,Head
SURINAME,1991,DRAFT ANIMALS,FAO,695.00,Head
SYRIA,2016,DRAFT ANIMALS,FAO,8942.00,Head
SYRIA,2015,DRAFT ANIMALS,FAO,8288.00,Head
SYRIA,2014,DRAFT ANIMALS,FAO,7933.00,Head
SYRIA,2013,DRAFT ANIMALS,FAO,7596.00,Head
SYRIA,2012,DRAFT ANIMALS,FAO,7408.00,Head
SYRIA,2011,DRAFT ANIMALS,FAO,7408.00,Head
SYRIA,2010,DRAFT ANIMALS,FAO,7000.00,Head
SYRIA,2009,DRAFT ANIMALS,FAO,5910.00,Head
SYRIA,2008,DRAFT ANIMALS,FAO,6000.00,Head
SYRIA,2007,DRAFT ANIMALS,FAO,6000.00,Head
SYRIA,2006,DRAFT ANIMALS,FAO,5000.00,Head
SYRIA,2005,DRAFT ANIMALS,FAO,4470.00,Head
SYRIA,2004,DRAFT ANIMALS,FAO,4000.00,Head
SYRIA,2003,DRAFT ANIMALS,FAO,3500.00,Head
SYRIA,2002,DRAFT ANIMALS,FAO,2794.00,Head
SYRIA,2001,DRAFT ANIMALS,FAO,2477.00,Head
SYRIA,2000,DRAFT ANIMALS,FAO,2824.00,Head
SYRIA,1999,DRAFT ANIMALS,FAO,2803.00,Head
SYRIA,1998,DRAFT ANIMALS,FAO,1280.00,Head
SYRIA,1997,DRAFT ANIMALS,FAO,1698.00,Head
SYRIA,1996,DRAFT ANIMALS,FAO,1441.00,Head
SYRIA,1995,DRAFT ANIMALS,FAO,1244.00,Head
SYRIA,1994,DRAFT ANIMALS,FAO,1255.00,Head
SYRIA,1993,DRAFT ANIMALS,FAO,1162.00,Head
SYRIA,1992,DRAFT ANIMALS,FAO,1316.00,Head
SYRIA,1991,DRAFT ANIMALS,FAO,1148.00,Head
TAIWAN,2016,DRAFT ANIMALS,FAO,2311.00,Head
TAIWAN,2015,DRAFT ANIMALS,FAO,2437.00,Head
TAIWAN,2014,DRAFT ANIMALS,FAO,2511.00,Head
TAIWAN,2013,DRAFT ANIMALS,FAO,3177.00,Head
TAIWAN,2012,DRAFT ANIMALS,FAO,3627.00,Head
TAIWAN,2011,DRAFT ANIMALS,FAO,3844.00,Head
TAIWAN,2010,DRAFT ANIMALS,FAO,3844.00,Head
TAIWAN,2009,DRAFT ANIMALS,FAO,3862.00,Head
TAIWAN,2008,DRAFT ANIMALS,FAO,3599.00,Head
TAIWAN,2007,DRAFT ANIMALS,FAO,3452.00,Head
TAIWAN,2006,DRAFT ANIMALS,FAO,3538.00,Head
TAIWAN,2005,DRAFT ANIMALS,FAO,4101.00,Head
TAIWAN,2004,DRAFT ANIMALS,FAO,4962.00,Head
TAIWAN,2003,DRAFT ANIMALS,FAO,4912.00,Head
TAIWAN,2002,DRAFT ANIMALS,FAO,5370.00,Head
TAIWAN,2001,DRAFT ANIMALS,FAO,6531.00,Head
TAIWAN,2000,DRAFT ANIMALS,FAO,7767.00,Head
TAIWAN,1999,DRAFT ANIMALS,FAO,9189.00,Head
TAIWAN,1998,DRAFT ANIMALS,FAO,8556.00,Head
TAIWAN,1997,DRAFT ANIMALS,FAO,9601.00,Head
TAIWAN,1996,DRAFT ANIMALS,FAO,11213.00,Head
TAIWAN,1995,DRAFT ANIMALS,FAO,12833.00,Head
TAIWAN,1994,DRAFT ANIMALS,FAO,14909.00,Head
TAIWAN,1993,DRAFT ANIMALS,FAO,16623.00,Head
TAIWAN,1992,DRAFT ANIMALS,FAO,18618.00,Head
TAIWAN,1991,DRAFT ANIMALS,FAO,21876.00,Head
TAJIKISTAN,2016,DRAFT ANIMALS,FAO,15312.00,Head
TAJIKISTAN,2015,DRAFT ANIMALS,FAO,15194.00,Head
TAJIKISTAN,2014,DRAFT ANIMALS,FAO,15000.00,Head
TAJIKISTAN,2013,DRAFT ANIMALS,FAO,15000.00,Head
TAJIKISTAN,2012,DRAFT ANIMALS,FAO,15000.00,Head
TAJIKISTAN,2011,DRAFT ANIMALS,FAO,15000.00,Head
TAJIKISTAN,2010,DRAFT ANIMALS,FAO,15000.00,Head
TAJIKISTAN,2009,DRAFT ANIMALS,FAO,15000.00,Head
TAJIKISTAN,2008,DRAFT ANIMALS,FAO,15000.00,Head
TAJIKISTAN,2007,DRAFT ANIMALS,FAO,15000.00,Head
TAJIKISTAN,2006,DRAFT ANIMALS,FAO,14600.00,Head
TAJIKISTAN,2005,DRAFT ANIMALS,FAO,14550.00,Head
TAJIKISTAN,2004,DRAFT ANIMALS,FAO,14367.00,Head
TAJIKISTAN,2003,DRAFT ANIMALS,FAO,15952.00,Head
TAJIKISTAN,2002,DRAFT ANIMALS,FAO,16272.00,Head
TAJIKISTAN,2001,DRAFT ANIMALS,FAO,15000.00,Head
TAJIKISTAN,2000,DRAFT ANIMALS,FAO,13189.00,Head
TAJIKISTAN,1999,DRAFT ANIMALS,FAO,14486.00,Head
TAJIKISTAN,1998,DRAFT ANIMALS,FAO,14566.00,Head
TAJIKISTAN,1997,DRAFT ANIMALS,FAO,13567.00,Head
TAJIKISTAN,1996,DRAFT ANIMALS,FAO,7270.00,Head
TAJIKISTAN,1995,DRAFT ANIMALS,FAO,12666.00,Head
TAJIKISTAN,1994,DRAFT ANIMALS,FAO,12800.00,Head
TAJIKISTAN,1993,DRAFT ANIMALS,FAO,14232.00,Head
TAJIKISTAN,1992,DRAFT ANIMALS,FAO,13864.00,Head
THAILAND,2016,DRAFT ANIMALS,FAO,886796.00,Head
THAILAND,2015,DRAFT ANIMALS,FAO,762915.00,Head
THAILAND,2014,DRAFT ANIMALS,FAO,1020088.00,Head
THAILAND,2013,DRAFT ANIMALS,FAO,1288812.00,Head
THAILAND,2012,DRAFT ANIMALS,FAO,1542167.00,Head
THAILAND,2011,DRAFT ANIMALS,FAO,1587731.00,Head
THAILAND,2010,DRAFT ANIMALS,FAO,1622646.00,Head
THAILAND,2009,DRAFT ANIMALS,FAO,1670511.00,Head
THAILAND,2008,DRAFT ANIMALS,FAO,1699469.00,Head
THAILAND,2007,DRAFT ANIMALS,FAO,1743546.00,Head
THAILAND,2006,DRAFT ANIMALS,FAO,1763444.00,Head
THAILAND,2005,DRAFT ANIMALS,FAO,1770625.00,Head
THAILAND,2004,DRAFT ANIMALS,FAO,1737698.00,Head
THAILAND,2003,DRAFT ANIMALS,FAO,1689762.00,Head
THAILAND,2002,DRAFT ANIMALS,FAO,1612534.00,Head
THAILAND,2001,DRAFT ANIMALS,FAO,1523627.00,Head
THAILAND,2000,DRAFT ANIMALS,FAO,1711573.00,Head
THAILAND,1999,DRAFT ANIMALS,FAO,1911518.00,Head
THAILAND,1998,DRAFT ANIMALS,FAO,2286417.00,Head
THAILAND,1997,DRAFT ANIMALS,FAO,2864715.00,Head
THAILAND,1996,DRAFT ANIMALS,FAO,3303589.00,Head
THAILAND,1995,DRAFT ANIMALS,FAO,4181612.00,Head
THAILAND,1994,DRAFT ANIMALS,FAO,4659580.00,Head
THAILAND,1993,DRAFT ANIMALS,FAO,4753697.00,Head
THAILAND,1992,DRAFT ANIMALS,FAO,4804171.00,Head
THAILAND,1991,DRAFT ANIMALS,FAO,4918907.00,Head
TIMOR-LESTE,2016,DRAFT ANIMALS,FAO,139672.00,Head
TIMOR-LESTE,2015,DRAFT ANIMALS,FAO,128262.00,Head
TIMOR-LESTE,2014,DRAFT ANIMALS,FAO,109022.00,Head
TIMOR-LESTE,2013,DRAFT ANIMALS,FAO,108801.00,Head
TIMOR-LESTE,2012,DRAFT ANIMALS,FAO,103325.00,Head
TIMOR-LESTE,2011,DRAFT ANIMALS,FAO,98124.00,Head
TIMOR-LESTE,2010,DRAFT ANIMALS,FAO,96484.00,Head
TIMOR-LESTE,2009,DRAFT ANIMALS,FAO,103535.00,Head
TIMOR-LESTE,2008,DRAFT ANIMALS,FAO,102216.00,Head
TIMOR-LESTE,2007,DRAFT ANIMALS,FAO,100897.00,Head
TIMOR-LESTE,2006,DRAFT ANIMALS,FAO,99210.00,Head
TIMOR-LESTE,2005,DRAFT ANIMALS,FAO,97552.00,Head
TIMOR-LESTE,2004,DRAFT ANIMALS,FAO,95921.00,Head
TIMOR-LESTE,2003,DRAFT ANIMALS,FAO,100000.00,Head
TIMOR-LESTE,2002,DRAFT ANIMALS,FAO,102000.00,Head
TIMOR-LESTE,2001,DRAFT ANIMALS,FAO,103723.00,Head
TIMOR-LESTE,2000,DRAFT ANIMALS,FAO,100000.00,Head
TIMOR-LESTE,1999,DRAFT ANIMALS,FAO,90000.00,Head
TIMOR-LESTE,1998,DRAFT ANIMALS,FAO,80754.00,Head
TIMOR-LESTE,1997,DRAFT ANIMALS,FAO,69239.00,Head
TIMOR-LESTE,1996,DRAFT ANIMALS,FAO,69239.00,Head
TIMOR-LESTE,1995,DRAFT ANIMALS,FAO,74900.00,Head
TIMOR-LESTE,1994,DRAFT ANIMALS,FAO,70299.00,Head
TIMOR-LESTE,1993,DRAFT ANIMALS,FAO,52940.00,Head
TIMOR-LESTE,1992,DRAFT ANIMALS,FAO,50419.00,Head
TIMOR-LESTE,1991,DRAFT ANIMALS,FAO,48018.00,Head
TRINIDAD AND TOBAGO,2016,DRAFT ANIMALS,FAO,6009.00,Head
TRINIDAD AND TOBAGO,2015,DRAFT ANIMALS,FAO,6299.00,Head
TRINIDAD AND TOBAGO,2014,DRAFT ANIMALS,FAO,6200.00,Head
TRINIDAD AND TOBAGO,2013,DRAFT ANIMALS,FAO,6100.00,Head
TRINIDAD AND TOBAGO,2012,DRAFT ANIMALS,FAO,6000.00,Head
TRINIDAD AND TOBAGO,2011,DRAFT ANIMALS,FAO,5900.00,Head
TRINIDAD AND TOBAGO,2010,DRAFT ANIMALS,FAO,5900.00,Head
TRINIDAD AND TOBAGO,2009,DRAFT ANIMALS,FAO,5900.00,Head
TRINIDAD AND TOBAGO,2008,DRAFT ANIMALS,FAO,5800.00,Head
TRINIDAD AND TOBAGO,2007,DRAFT ANIMALS,FAO,5700.00,Head
TRINIDAD AND TOBAGO,2006,DRAFT ANIMALS,FAO,5700.00,Head
TRINIDAD AND TOBAGO,2005,DRAFT ANIMALS,FAO,5700.00,Head
TRINIDAD AND TOBAGO,2004,DRAFT ANIMALS,FAO,5700.00,Head
TRINIDAD AND TOBAGO,2003,DRAFT ANIMALS,FAO,5650.00,Head
TRINIDAD AND TOBAGO,2002,DRAFT ANIMALS,FAO,5600.00,Head
TRINIDAD AND TOBAGO,2001,DRAFT ANIMALS,FAO,5500.00,Head
TRINIDAD AND TOBAGO,2000,DRAFT ANIMALS,FAO,5450.00,Head
TRINIDAD AND TOBAGO,1999,DRAFT ANIMALS,FAO,5400.00,Head
TRINIDAD AND TOBAGO,1998,DRAFT ANIMALS,FAO,5400.00,Head
TRINIDAD AND TOBAGO,1997,DRAFT ANIMALS,FAO,5400.00,Head
TRINIDAD AND TOBAGO,1996,DRAFT ANIMALS,FAO,5400.00,Head
TRINIDAD AND TOBAGO,1995,DRAFT ANIMALS,FAO,5400.00,Head
TRINIDAD AND TOBAGO,1994,DRAFT ANIMALS,FAO,5400.00,Head
TRINIDAD AND TOBAGO,1993,DRAFT ANIMALS,FAO,5400.00,Head
TRINIDAD AND TOBAGO,1992,DRAFT ANIMALS,FAO,6000.00,Head
TRINIDAD AND TOBAGO,1991,DRAFT ANIMALS,FAO,6500.00,Head
TURKEY,2016,DRAFT ANIMALS,FAO,133736.00,Head
TURKEY,2015,DRAFT ANIMALS,FAO,121826.00,Head
TURKEY,2014,DRAFT ANIMALS,FAO,117591.00,Head
TURKEY,2013,DRAFT ANIMALS,FAO,107435.00,Head
TURKEY,2012,DRAFT ANIMALS,FAO,97632.00,Head
TURKEY,2011,DRAFT ANIMALS,FAO,84726.00,Head
TURKEY,2010,DRAFT ANIMALS,FAO,87207.00,Head
TURKEY,2009,DRAFT ANIMALS,FAO,86297.00,Head
TURKEY,2008,DRAFT ANIMALS,FAO,84705.00,Head
TURKEY,2007,DRAFT ANIMALS,FAO,100516.00,Head
TURKEY,2006,DRAFT ANIMALS,FAO,104965.00,Head
TURKEY,2005,DRAFT ANIMALS,FAO,103900.00,Head
TURKEY,2004,DRAFT ANIMALS,FAO,113356.00,Head
TURKEY,2003,DRAFT ANIMALS,FAO,121000.00,Head
TURKEY,2002,DRAFT ANIMALS,FAO,138000.00,Head
TURKEY,2001,DRAFT ANIMALS,FAO,146000.00,Head
TURKEY,2000,DRAFT ANIMALS,FAO,165000.00,Head
TURKEY,1999,DRAFT ANIMALS,FAO,176000.00,Head
TURKEY,1998,DRAFT ANIMALS,FAO,194000.00,Head
TURKEY,1997,DRAFT ANIMALS,FAO,235000.00,Head
TURKEY,1996,DRAFT ANIMALS,FAO,255000.00,Head
TURKEY,1995,DRAFT ANIMALS,FAO,305000.00,Head
TURKEY,1994,DRAFT ANIMALS,FAO,316000.00,Head
TURKEY,1993,DRAFT ANIMALS,FAO,352000.00,Head
TURKEY,1992,DRAFT ANIMALS,FAO,366000.00,Head
TURKEY,1991,DRAFT ANIMALS,FAO,371000.00,Head
USSR,1991,DRAFT ANIMALS,FAO,415000.00,Head
VIETNAM,2016,DRAFT ANIMALS,FAO,2519411.00,Head
VIETNAM,2015,DRAFT ANIMALS,FAO,2524000.00,Head
VIETNAM,2014,DRAFT ANIMALS,FAO,2521400.00,Head
VIETNAM,2013,DRAFT ANIMALS,FAO,2559539.00,Head
VIETNAM,2012,DRAFT ANIMALS,FAO,2627813.00,Head
VIETNAM,2011,DRAFT ANIMALS,FAO,2712000.00,Head
VIETNAM,2010,DRAFT ANIMALS,FAO,2877000.00,Head
VIETNAM,2009,DRAFT ANIMALS,FAO,2886600.00,Head
VIETNAM,2008,DRAFT ANIMALS,FAO,2897700.00,Head
VIETNAM,2007,DRAFT ANIMALS,FAO,2996400.00,Head
VIETNAM,2006,DRAFT ANIMALS,FAO,2921000.00,Head
VIETNAM,2005,DRAFT ANIMALS,FAO,2922155.00,Head
VIETNAM,2004,DRAFT ANIMALS,FAO,2869802.00,Head
VIETNAM,2003,DRAFT ANIMALS,FAO,2834886.00,Head
VIETNAM,2002,DRAFT ANIMALS,FAO,2814452.00,Head
VIETNAM,2001,DRAFT ANIMALS,FAO,2807874.00,Head
VIETNAM,2000,DRAFT ANIMALS,FAO,2897220.00,Head
VIETNAM,1999,DRAFT ANIMALS,FAO,2955700.00,Head
VIETNAM,1998,DRAFT ANIMALS,FAO,2951357.00,Head
VIETNAM,1997,DRAFT ANIMALS,FAO,2943615.00,Head
VIETNAM,1996,DRAFT ANIMALS,FAO,2953698.00,Head
VIETNAM,1995,DRAFT ANIMALS,FAO,2962800.00,Head
VIETNAM,1994,DRAFT ANIMALS,FAO,2977300.00,Head
VIETNAM,1993,DRAFT ANIMALS,FAO,2960800.00,Head
VIETNAM,1992,DRAFT ANIMALS,FAO,2886500.00,Head
VIETNAM,1991,DRAFT ANIMALS,FAO,2858600.00,Head
YUGOSLAV SFR,1991,DRAFT ANIMALS,FAO,37000.00,Head
